lat,lon,lat_sin,lat_cos,lon_sin,lon_cos,elevation,coastal_distance,coastal_distance_log,baseline_temp,baseline_humidity,baseline_solar_radiation,baseline_wind_speed,zone_tropical,zone_subtropical,zone_temperate,zone_cold,year,year_norm,year_sin,year_cos,intervention_green_roof,intervention_solar_panels,intervention_flood_walls,intervention_permeable,n_interventions,building_age,building_area,building_area_log,building_type,solar_x_green,solar_x_solar_panel,coast_x_flood_wall,city
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,0,1,2,55.01900270773926,614.0306361074852,6.42167208137472,0,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,1,4,28.02609916116598,190.91263790829916,5.257040257584638,1,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,1,4,49.15344597127755,1288.801294995168,7.162243450603659,4,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,79.60532993480722,131.05981274272685,4.8832549467942465,4,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,71.64415554845706,521.3752446403031,6.258386189091115,3,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,0,0,44.298679960423556,232.33723596672453,5.452484771807101,3,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,1,3,73.34822531075113,176.88886008858614,5.181158973759967,1,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,1,0,1,10.206560624542398,204.34677675552578,5.32470014393424,2,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,1,1,0,3,59.26230162943702,219.61199256005128,5.39640546871462,2,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,1,0,1,11.014600930902896,124.73032199075944,4.834139311571821,2,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,41.606043750989826,450.89959201747286,6.113460013600878,3,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,1,1,3,0.5867576766916827,153.9976581664997,5.0434100082018825,2,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,67.84388529446008,80.46273668189929,4.400145697063507,2,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,1,0,3,20.201523804880246,602.9488522777285,6.403489512689731,3,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,0,0,67.45675349201414,74.80617873845932,4.328179803026256,2,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,1,2,23.320564002860795,383.797133817755,5.952716270265253,3,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,0,1,2,30.396572463776632,149.08583957950123,5.011207394279075,0,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,1,3,32.19986096344152,277.27575417552,5.628612543556265,3,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,1,1,3,62.66968027262543,184.33804222244325,5.222181412934757,2,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,1,1,3,48.29173246461261,177.4913884604171,5.1845403561366865,1,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,0,1,20.30976596676675,194.33817404852502,5.274732282420226,2,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,1,1,46.76730166568632,2627.323953804721,7.874101642100488,0,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,1,1,2.843764755316869,61.32979628125535,4.132439582425483,4,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,2,66.34012127401573,116.07199752923123,4.76278910903698,1,0.56,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,67.1078086651797,380.1657628462681,5.943234353597165,4,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,1,2,1.6373706148038458,363.43717999550637,5.898354190904147,1,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,1,3,34.815338436762175,82.34749758757377,4.42301858580158,2,0.56,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,0,0,1,72.25268800825381,120.12141289348688,4.796793454857947,4,0.56,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,1,2,36.8048819955137,374.51090216201254,5.928287504503126,2,0.56,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,0,1,2,22.269707944121535,482.037754777088,6.180094817838021,2,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,1,1,2,2.209997775258321,184.30467400937385,5.222001356984926,3,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,0,1,3,41.253364905593116,2077.3927164661436,7.639350141515537,4,0.56,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,1,0,2,54.550834378874455,156.49074760578426,5.059366711180012,2,0.56,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,0,3,57.08412243138003,207.93457985159097,5.342021187901213,4,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,1,0,1,75.58819423781736,43.12522849369427,3.7870316935674024,3,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,1,0,1,68.8109190446441,302.01124838045746,5.71376992818816,4,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,0,1,41.44185337873539,309.0082649514632,5.7365989582575425,3,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,0,0,2,22.70677026017055,171.7133623903103,5.15163335558338,1,0.56,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,1,2,57.975895989399284,121.0337217937423,4.804297414684991,1,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,1,1,2,9.459875843286314,256.5540602122712,5.5512296406408606,4,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,1,1,3,4.322251321729249,732.1517849185165,6.597352754008567,4,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,0,3,17.096576971919,498.353489751054,6.213314241251995,3,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,1,1,3,78.08414762679168,362.39172390314957,5.895481381633254,4,0.56,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,0,3,19.798740213280173,152.33414957360284,5.032619524106968,0,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,0,1,71.38864289896523,138.55823163245256,4.938481945218323,1,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,0,2,54.79636579730871,79.26883819002002,4.385381478262983,1,0.56,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,1,1,7.543107074373623,316.9226512717423,5.761808118199227,4,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,2.9411208385211562,59.57297220697846,4.103848790401091,3,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,38.19908904008528,38.50993782958474,3.6765522308858616,2,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,0,0,2,12.247869923977515,89.70810538710663,4.5076467179255015,2,0.56,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,1,1,2,7.343294137060452,278.3421996081061,5.632437552150719,2,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,0,2,54.90557856501596,143.92659703234733,4.9762273868811215,2,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,1,0,2,62.8184170485202,507.835550065049,6.232124879995956,1,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,0,1,43.80726479997992,913.1430804962938,6.817987102415115,4,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,0,0,48.2645558411171,554.6995745678347,6.320227814706736,3,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,1,1,3,17.97814055471017,48.38222294420783,3.899590499999943,4,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,0,1,3,77.22203760558594,73.39576349058832,4.309398997886968,1,0.56,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,2,15.677461877441985,81.14394998538724,4.408473195823469,1,0.56,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,1,1,37.95887393772567,75.60624790152882,4.338678638714388,3,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,1,4,71.1316879306439,61.8804762894756,4.141235722670438,0,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,0,1,47.33467202924531,128.97749113424175,4.867361290343018,3,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,1,1,3,22.50256941105299,268.1117431607716,5.595126695430932,4,0.0,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,0,1,75.93225299777315,98.48944148442921,4.600051522799494,4,0.56,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,1,1,57.289565119152044,272.0170981008019,5.609534423629626,2,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,1,2,28.46994911765293,274.6312420058547,5.619063892677937,3,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,1,4,7.651215576389845,369.39351875939394,5.914566004669133,4,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,0,0,29.12682507797247,145.0773006281722,4.984135937953116,1,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,1,1,4,38.771390680625885,869.0691488144709,6.768572689886094,4,0.56,0.56,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,0,0,0,6.055442297170455,141.6236276317533,4.960209185922121,0,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,10.189503752825342,109.74104281360154,4.707194528124924,2,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,0,0,1,57.839971494154284,619.0209174819694,6.4297532153441725,3,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,1,3,19.797141768572885,875.437532053464,6.775865432059316,3,0.56,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,1,0,2,26.211973973569407,466.92170588980935,6.1483009868150145,3,0.56,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,0,1,3,49.16669385601761,540.7505408845232,6.294805638818413,3,0.56,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,1,2,21.023071242490865,379.1531580153893,5.940574218927562,3,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,0,1,50.07392315626678,67.6611743112501,4.229183891163946,2,0.0,0.0,0.0196078431372549,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,47.2870648698251,171.36961866904284,5.149641116882382,0,0.0,0.56,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,0,1,1,74.19992222810959,362.1411490297439,5.894791598988377,2,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,1,1,12.691787216024402,173.36675356306372,5.16116086006274,0,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,0,0,1,48.68616309697753,60.16079791888429,4.113506427393094,3,0.56,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,63.9157695246367,247.23248193938807,5.514365734229481,1,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,0,0,43.7231805921339,131.19370589886367,4.884268315836848,2,0.0,0.0,0.0,montreal
45.5,-73.57,0.7132504491541816,0.7009092642998509,-0.9591660094050254,0.2828437137396531,69,50.0,3.9318256327243257,7.5,72,140,5.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,1,1,3,17.75835443009087,33.86987814313711,3.5516233660768397,4,0.0,0.56,0.0196078431372549,montreal
