lat,lon,lat_sin,lat_cos,lon_sin,lon_cos,elevation,coastal_distance,coastal_distance_log,baseline_temp,baseline_humidity,baseline_solar_radiation,baseline_wind_speed,zone_tropical,zone_subtropical,zone_temperate,zone_cold,year,year_norm,year_sin,year_cos,intervention_green_roof,intervention_solar_panels,intervention_flood_walls,intervention_permeable,n_interventions,building_age,building_area,building_area_log,building_type,solar_x_green,solar_x_solar_panel,coast_x_flood_wall,city,resilience_score,temp_reduction_f,flood_risk_reduction,energy_savings_usd
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,0,0,56.56888841771851,302.748268637253,5.7161992946788525,0,0.0,0.0,0.0,singapore,28.567885505898726,0.0,0.0,11.402006107627027
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,0,1,3,36.62741863736801,117.89139718326747,4.778210447700362,1,0.78,0.78,0.0,singapore,70.22926789789894,4.519238297590958,28.242269014814287,3182.877387757268
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,1,0,3,44.089375415981635,124.39262958498048,4.831449851232098,3,0.78,0.78,0.6666666666666666,singapore,72.14790219554234,3.089142102070768,126.96523422383294,2161.1522867231147
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,1,1,71.7455447085257,127.01544134340968,4.852150892139129,1,0.0,0.0,0.0,singapore,42.4550941070892,1.8379675102136066,21.75737046369198,131.88925106136003
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,35.636835358643694,755.3666463196225,6.628526240518082,3,0.0,0.78,0.0,singapore,52.83079169334246,0.3083780654681489,0.0,2908.230818682754
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,0,2,46.02085097003773,209.49705097146773,5.3494716433875675,3,0.0,0.78,0.6666666666666666,singapore,64.22276278433766,0.7261736588579432,95.93235674777506,1834.7061072086453
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,0,1,1,17.29640740377264,94.64022536183589,4.560593498942804,0,0.0,0.0,0.0,singapore,46.74340887680913,1.7003253934469233,6.531588727444034,164.03599618510174
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,0,1,3,57.638977824543964,1549.8719236993766,7.346572583170757,1,0.78,0.78,0.0,singapore,77.85744940615318,5.1525620930651455,10.493219935416146,5266.330765826954
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,0,1,15.49121616497466,366.5765575489124,5.906931616818309,0,0.0,0.0,0.6666666666666666,singapore,50.47753359256593,0.19594529474512407,132.32196787664486,4.383511487791551
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,1,3,43.11545498392385,99.9735097366464,4.6148582026047045,3,0.0,0.78,0.6666666666666666,singapore,73.65294789414463,2.6037875217968454,129.19987609041826,1758.6194771575747
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,0,2,58.52234601375073,109.14914230716842,4.701835286628553,3,0.0,0.78,0.6666666666666666,singapore,59.70944126277435,0.8063476335050571,129.73703786144938,1659.6114854398243
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,0,0,1,32.20696804260057,64.04480486673494,4.175076338075695,3,0.0,0.78,0.0,singapore,45.225068999066046,0.5361329876421278,0.21457252171974922,1849.4526458839355
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,1,2,15.595587632378178,47.35081092485237,3.878482993730783,4,0.0,0.0,0.6666666666666666,singapore,60.653316115983294,2.256626576795427,150.0158342208895,152.055225594115
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,1,3,16.77027054207465,500.7372572838345,6.218076590809524,3,0.0,0.78,0.6666666666666666,singapore,79.91267067328543,2.4501458538087806,126.23024118045325,2819.2543561194066
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,0,2,65.00636713205029,494.6288331586602,6.205827326348936,1,0.0,0.78,0.6666666666666666,singapore,68.84902890042491,0.766353938463101,129.11638477205716,3201.6715464178737
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,0,0,1,46.796656627782895,374.97457903736336,5.929521532161124,2,0.0,0.78,0.0,singapore,47.926368722205176,0.44322060888308573,0.7293932248730549,4348.592037697839
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,1,0,2,37.17751354284722,530.3518174633193,6.275424358276427,2,0.78,0.0,0.6666666666666666,singapore,63.09910632929928,2.916811195035589,128.0240972652559,431.11179966122205
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,0,3,45.61874081032044,201.9770384338205,5.313092861480792,0,0.78,0.78,0.6666666666666666,singapore,72.30144588367511,3.1859696056837814,129.63777966318318,1563.3171647217064
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,1,1,3,54.98680188265646,101.37361400641433,4.628629003682705,1,0.0,0.78,0.6666666666666666,singapore,72.81727967621241,2.803907948686827,144.31507839065847,2546.4541222382513
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,0,0,1,40.385741028903645,503.99725531670606,6.224552994244166,4,0.78,0.0,0.0,singapore,39.31119228844465,3.0392226045436352,0.0,420.5073671357961
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,0,1,2,75.57541033788696,70.08740008459155,4.26391010710482,1,0.78,0.0,0.0,singapore,54.47236033391735,4.223852419662269,27.575538242394963,470.75355342665796
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,0,1,3,57.00755969360499,1688.620587032157,7.432259277997463,0,0.78,0.78,0.0,singapore,71.22422132518139,5.070731879399344,27.249603006401237,2475.509643127668
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,1,0,3,73.13930300220295,137.70415525810876,4.932343285474118,2,0.78,0.78,0.6666666666666666,singapore,74.55681777266878,3.6885100997930356,125.18974058798649,3547.7567079485007
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,1,1,3,40.11153668638589,176.84181933872313,5.180894499803361,3,0.78,0.0,0.6666666666666666,singapore,76.55244526373657,4.512181429960311,116.81212406315205,558.8154928291618
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,0,1,2,69.48061971191359,116.40361782777907,4.7656177231694326,4,0.0,0.78,0.0,singapore,52.862017723394615,2.1253664762085323,24.497388242505277,1972.7119853063232
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,1,1,3,41.6774926590596,813.7957631431314,6.702937484465704,4,0.78,0.0,0.6666666666666666,singapore,70.60097511199746,5.1467593624415,151.76355874127967,498.74077787312
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,1,3,70.51708762373983,133.3768011969326,4.900647803048334,1,0.0,0.78,0.6666666666666666,singapore,77.47124320789781,2.9842071110075046,124.7100041911287,2266.3652149263585
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,1,0,2,10.340998599372782,541.5094867466019,6.296205572352227,4,0.78,0.0,0.6666666666666666,singapore,62.171912993279626,2.6324793305261136,120.60418476911704,454.613871962436
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,79.52323401672392,116.91453606135249,4.769960091388449,2,0.0,0.78,0.0,singapore,54.61989612983855,0.4638912651028436,0.0,3091.271873088266
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,1,3,38.456725841468604,120.43389382349426,4.799370030956077,4,0.78,0.0,0.6666666666666666,singapore,78.79663151700852,4.816126463228038,40.84522471346855,527.2997643969665
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,0,1,2,24.928194087378948,431.5872164616773,6.069783962600774,2,0.0,0.78,0.0,singapore,63.98789499245161,2.3866870984854733,12.182301953259964,5181.663689997656
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,0,0,2,70.41874932029323,80.15790368680345,4.396396685235211,4,0.78,0.78,0.0,singapore,57.9503864603199,2.9715788757669337,0.0,2059.431613639709
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,1,1,3,64.03074599300925,179.84957518859966,5.197665609424376,0,0.0,0.78,0.6666666666666666,singapore,68.95199269907182,2.623736161019387,140.11744753724352,1099.4145385830893
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,1,1,3,32.1776293218506,699.8067078137121,6.55223211122836,3,0.0,0.78,0.6666666666666666,singapore,81.00570102690855,2.3877633740629087,89.94629394692866,3177.3613807609763
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,1,2,42.34651375633802,2599.9317454565207,7.863625023449785,2,0.0,0.0,0.6666666666666666,singapore,67.98260461849229,2.2238351911365575,35.65299194712707,125.52375914653915
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,0,2,71.62427908114162,837.9792816649672,6.732186012080023,0,0.0,0.78,0.6666666666666666,singapore,62.28824270718061,0.8808878768754361,104.24225247698804,1629.2081425376666
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,1,0,2,13.805895922706108,151.20685486705506,5.0252404829617054,3,0.78,0.0,0.6666666666666666,singapore,61.22721906054735,3.0851779578429244,125.19899462947318,508.28887771893903
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,1,1,48.848423668022114,2038.2680434748004,7.62034622023511,2,0.0,0.0,0.0,singapore,43.288565901376515,1.7590878519571218,18.983080528562713,141.6888716734605
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,0,0,37.38917586933515,119.80971856927427,4.79421673399705,2,0.0,0.0,0.0,singapore,28.888564520251013,0.0,0.42609397355539363,22.402515447315064
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,0,1,1,58.730892487054334,245.85374039920254,5.508796017108618,2,0.0,0.0,0.0,singapore,45.80354581368515,1.8315408157603583,5.877510854841483,150.42566313951747
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,0,2,10.758144730903414,158.48917938088277,5.071976079051395,4,0.78,0.0,0.6666666666666666,singapore,66.15092985939766,2.8563650015559996,34.24355022205911,526.8575806304219
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,1,0,2,64.65033174704934,3590.8190617756936,8.186414055596472,4,0.0,0.78,0.6666666666666666,singapore,74.73764336534938,0.8159755273888057,33.311682235991086,3666.381931050373
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,1,0,2,35.39084292636683,603.8382986598157,6.404961147364075,0,0.78,0.0,0.6666666666666666,singapore,65.00875209059424,3.05213501749145,106.85926829318787,447.5845695889699
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,0,1,3,57.32106919639169,414.2175527111683,6.028802606274019,4,0.78,0.78,0.0,singapore,70.60659210860933,4.739236186571149,26.730938519227884,2958.272419420038
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,0,3,36.35847524280719,300.41178002135297,5.708477369772859,0,0.78,0.78,0.6666666666666666,singapore,73.51094667167665,3.3562354875538007,51.642993393411054,1619.5352768626196
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,0,3,35.839272591831026,270.3865037573373,5.603544017930445,2,0.78,0.78,0.6666666666666666,singapore,78.56914562665432,3.1694371278898608,117.95122157025219,4860.498299595758
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,0,1,3,76.60993768122417,77.34702668932087,4.3611480189986125,0,0.78,0.78,0.0,singapore,62.70581574804243,4.814678177866626,25.55604323747668,1467.3398907580554
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,1,2,16.967379185309788,238.52744407724688,5.478667999335194,1,0.0,0.0,0.6666666666666666,singapore,65.73551993677866,2.143767074089533,40.68759105132118,151.9006063715531
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,1,2,4.492892535676418,38.32540895269432,3.6718708481959097,2,0.78,0.0,0.0,singapore,56.60096306694493,4.021701450416215,14.748351365370212,603.4672496245645
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,1,2,24.010684650782437,310.0308242060683,5.739892020470637,0,0.0,0.0,0.6666666666666666,singapore,62.87185959699321,1.9418410335916245,158.8440121264174,146.7715605452839
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,0,0,1,26.980948651374774,321.6892721491121,5.776689854467862,4,0.0,0.78,0.0,singapore,48.11259377858953,0.5917675411712633,0.36021486734866803,2517.85775010322
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,1,1,3,27.1247610413279,28.65434879503403,3.3896087856846844,0,0.0,0.78,0.6666666666666666,singapore,70.15841935938018,2.4373351782707915,154.8580176847296,1195.1119122799876
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,0,0,1,31.034262430291186,92.29532926862845,4.5357700451706915,0,0.78,0.0,0.0,singapore,42.672513528083655,2.140949250409023,0.0,474.0935104512859
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,1,0,3,10.645440891950093,60.7653440540566,4.1233424313457485,2,0.78,0.78,0.6666666666666666,singapore,77.35605266748165,3.2797523236364574,129.47332656270177,4306.605698161292
1.35,103.82,0.023559764833610154,0.9997224302180006,0.9710509568622256,-0.23887243285267556,15,0.5,0.4054651081081644,27.5,84,195,3.5,1,0,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,1,1,2,52.02700450318373,4045.304270722761,8.305559217748037,3,0.0,0.0,0.6666666666666666,singapore,58.57654016248625,1.733174104674152,149.8580488057036,129.3473785579331
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,1,1,4,32.50366746084197,2214.064872780752,7.703036969987487,4,1.08,1.08,0.16666666666666666,dubai,92.50700468933431,5.62080121093466,150.69056032774964,5499.791196375914
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,1,1,3,18.469587947903765,266.29899392388256,5.588367859291485,2,1.08,0.0,0.16666666666666666,dubai,75.97245853672757,4.095838004605819,135.59697894904576,801.0974666187049
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,0,0,0,12.58485954985157,99.10247934727826,4.606194454718514,0,0.0,0.0,0.0,dubai,34.99702931024336,0.09666314574677333,0.3372889680399588,0.0
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,1,3,43.659881492106294,292.2927314512807,5.6811711937168345,4,0.0,1.08,0.16666666666666666,dubai,78.82740684364191,2.2917068239827443,130.73403835554868,2802.7986035727845
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,0,1,2,46.97175005404408,476.1469963186535,6.16782461179714,3,1.08,0.0,0.0,dubai,54.78422646039516,3.9987579574383982,20.78610649211023,741.7262935061106
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,0,1,2,16.411748183956405,22.65872609020741,3.1637320147594985,4,0.0,1.08,0.0,dubai,55.7084329508649,1.8812993506744295,28.02317400064667,2457.0418276801483
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,0,1,3,68.00014504332184,77.22418859085951,4.359578916741283,2,1.08,1.08,0.0,dubai,67.89719625575297,4.4427500949850325,23.499551771634163,4380.96003268436
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,0,0,1,70.57736690439782,317.35396131467166,5.763163849654572,2,1.08,0.0,0.0,dubai,42.6838188509553,2.6758946539485273,0.37152197401119647,565.5869169821739
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,0,1,68.40166485868767,371.6195477524546,5.92055791989509,0,0.0,1.08,0.0,dubai,42.38441078073457,0.6928612323222489,0.0,1324.3747260829934
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,1,1,4,74.67538627220632,1290.9680299400413,7.163921939407943,3,1.08,1.08,0.16666666666666666,dubai,92.70777468310762,5.995308245933786,154.26766656918065,3920.081946986927
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,0,0,13.322301278602264,271.78219982427635,5.608673673929428,3,0.0,0.0,0.0,dubai,28.685772972799167,0.0,0.0,6.777200424378052
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,66.85343159573682,1237.849207861488,7.121938169510245,1,0.0,0.0,0.0,dubai,30.540441624645002,0.059403292756195394,0.16532383794983316,5.5502122080939476
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,0,3,37.04898665153762,277.185295616247,5.628287422651204,4,1.08,1.08,0.16666666666666666,dubai,81.52324778579765,3.6165435371909656,46.60679460979272,3531.826184632596
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,0,3,31.128901163435792,65.66521065880389,4.1996832375234865,0,1.08,1.08,0.16666666666666666,dubai,76.77352062795653,3.7963064958156965,29.862615928525447,1866.80140804771
25.2,55.27,0.42577929156507266,0.9048270524660196,0.8218458542851899,0.5697099189888188,10,5.0,1.791759469228055,28.5,60,270,4.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,0,1,3,25.66195227690332,186.4489888857274,5.233506749119506,1,1.08,1.08,0.0,dubai,74.86071721453354,4.971884775421293,9.609538171735844,4416.147403466035
